"　ころせー！　ころせー！
　くいまくれー！　さつりくこそが
　わがいきがい！　ウッホッホーのホー！
イエティ
「おっ！？　だれだ？　いったいどうやって
　はいってきたんだ？
　そうか！さっきの　そらの大ばくはつの
　ばくふうで、いりぐちのこおりのドアが
　ふきとんだんだな。すごかったもんな…。
　おれさまは、クリスタルのカによって
　こおりのせかいの　しはいしゃになった
　イエティさまだ！　ウッホ、ウッホ！
　よわい、ホにゅう類のぶんざいで
　つよくなろうと　ガンバッテ進化している
　やつをみると　ムカツクぜ！
　みたところ、おまえも進化しているな？
　　進化して　なにがわるい！
　　もう、進化しません。
　よく　いった！
　おまえが、１万びきめの　エジキだっ！
　オーッ、ホッホー！」
　この　大ウソつきめ！
　おまえが、１万びきめの　エジキだっ！
　オーッ、ホッホー！」",602,"Destroy the creatures.
Destroy them!
That's my destiny.
Hahaha...


Yeti:
""Ah, who are you? 
How did you get in?
I've got it. The big
explosion from the sky
broke the ice 
entrance. That was a
big one!

I am Sir Yeti. I rule
the Ice World using
the power of the
crystal.


I become angry with
weak Mammals who try 
to become strong.
You seem to be 
different.

Have you evolved yet?
Is something wrong.
I stopped evolving.
Well, you have a big
mouth!


Join the rest!


You are a liar!

You must pay!"" 
Ha ha ha...
",558,"[#10] K[ill], k[ill], d-d-d[ie]!
  K[ill], k[ill], and eat!
  B[lo]od and s[la]ughter,
  B[lo]od and [la]ughter,
  La, [la], [la]! [#10]
Wahahahahaaaa!
Oh! Who['s] [the]re? How['d]
you get [in] here?
Did [tha]t huge exp[lo][si]on
[in] [the] sky b[lo]w [the] [ic]e
door o[ff] [the] entrance?
That['s] impress[iv]e!
Thanks to [the] Cryst[al]['s]
power, I['v]e become [the]
emperor of [the] wor[ld] of
[ic]e… [the] Ye[ti] Lord!


Al[tho]ugh [the] weaker
mamm[al]s keep try[in]g to
ev[ol]ve and surpass me…
[it]['s] so irr[it]a[ti]ng[!!]


You sure [lo]ok [li]ke you['r]e
done some ev[ol]v[in]g…
  What['s] so bad about
    ev[ol]v[in]g?
  Nope, no ev[ol]v[in]g
    here…
You t[al]k too much.

I've [al]ready eaten
[tho]usands [li]ke you!

Wahahaa!
Hah, what a bo[ld] [li]ar!

I've [al]ready eaten
[tho]usands [li]ke you!

Wahahaa!","'Kill! Kill! Devour everything! Slaughter is my purpose! Uhhohooonohoo!

Oh! Who's that? How the heck did you get in here?

Ah, the blast from the big explosion in the sky earlier must have blown off the ice door on the entrance. Amazing thing...

I'm Yeti-sama, who became the leader of the ice world because of the power of the crystals! Uhho, uhho!

I'm irritated because those with the status of weak mammals keep trying so hard to evolve to become strong.

From your appearance, are you also evolving?

> I evolve; what's wrong with it?
> I don't evolve anymore.

You talk a lot! You'll be my 10,000th victim! Ooohohoo!

This lying doofus! You'll be my 10,000th victim! Oooohohoo!"
"みなみのたいりくには、
”まえあしで、ものをつかめる”という
せいぶつがいるそうだ…。
なんでも、”どうぐ”というものをつかって
こうげきしてくるらしいから、
きをつけたほうがいいぞ！",138,"There are creatures
who can hold things
in their front legs 
called ""Tools"".


Be careful with them
because they can 
cause much damage.",146,"I['v]e heard of creatures
c[al][le]d “To[ol]-Users” on [the]
sou[the]rn con[ti]nent, who
can ho[ld] [thi]ngs [in] [the]ir
front paws.

And [the]y['ll] bonk you hard
on [the] head w[it]h [tho]se
“to[ol]s” [if] you['r]e not
caref[ul]!


","On the southern continent, there seem to be creatures called “They can carry things in their forelimbs.”

What's more, they can use things called “tools,” and it seems like they hit you, so you'd better watch out!"
"みなみのたいりくには、
”まえあしで、ものをつかめる”という
せいぶつがいるそうだ…。
なんでも、”どうぐ”というものをつかって
こうげきしてくるらしいから、
きをつけたほうがいいぞ！",138,"There are creatures
who can hold things
in their front legs 
called ""Tools"".


Be careful with them
because they can 
cause much damage.",146,"I['v]e heard of creatures
c[al][le]d “To[ol]-Users” on [the]
sou[the]rn con[ti]nent, who
can ho[ld] [thi]ngs [in] [the]ir
front paws.

And [the]y['ll] bonk you hard
on [the] head w[it]h [tho]se
“to[ol]s” [if] you're not
caref[ul]!


",
"おい！
お、おれは　みたんだ！

ぎんいろにかがやく、ふしぎな鳥？がそらを
とんでいるのを！　あんな鳥、いままで
みたことないぞ！",124,"Hey!
I saw it!
I saw a silver
shining object like
a bird flying.
I've never seen such
a bird!

",105,"Hey… I-I just saw
some[thi]ng! Some[thi]ng
g[li][tt]er[in]g s[il]ver, [li]ke a
w[ei]rd bird…


It f[le]w past here, [in]to
[the] sky! I['v]e never
seen a bird [li]ke [tha]t
before!


",
"かくれステゴザウルス
「わあー！！
　また、テキが　やってきたあー！！」
「おねがいだから　おそわないでくれよぉ。
　ぼくらは　おとなしく　いきていたい
　だけなんだ……。
　みのがしてくれよぉ……！」
　　みのがす
　　みのがさない
「えっ！？　ほんと？　ありがとう！
　おれいに、ちょっと　おもしろい
　ウワサばなしを　きかせてあげるよ。
　ネコのようなカオに、ウサギのような
　からだをした　どうぶつが、
　いままで　みたこともない　どうぶつに
　進化して、みなみのたいりくにある
　ホコラに　あつまっている　そうだよ。」

　しかたがない……。
　それじゃ、ぼくらも　みをまもるために
　たたかわなくちゃ……。",484,"
Hidden Segosaurus:

Wah!
""Here comes another
enemy!""
""Don't attack us 
please! We like to
live in peace.""
""Please leave us 
alone!""


Let them be
Do not let them be

""Really? Thank you!""

""I will tell you a 
secret for your 
kindness.""
In the cave at the
Southern continent,
there are strange 
creatures no one has
ever seen before.
They evolved with the
face of a cat and the 
body of a rabbit.

We can't help it.
We have to fight to
protect ourselves.",488,"Ahh! They found me!

A[ll] I can do [is] p[le]ad for
my [li]fe… my k[in]d [is] no
[thr]eat to anyone now.

P[le]ase show mercy…

  Go [in] peace.

  Ev[ol]u[ti]on [is] merc[il]ess!

Re[al][ly]?

Words can['t] express my
gra[ti]tude. But maybe a
story I heard w[ill] h[el]p
you…
Some anim[al]s w[it]h a cat-
[li]ke face and a rabb[it]-
[li]ke body once [li]ved
near a mounta[in] shr[in]e
on [the] sou[the]rn
con[ti]nent.
But [it]['s] said [tha]t [the]y['v]e
now ev[ol]ved [in]to a
dangerous predator
un[li]ke any o[the]r…


If on[ly] [the]re were
ano[the]r way…

But we['ll] [fi]ght for our
surv[iv][al] as [lo]ng as we
can.
","“Wah! An enemy showed up again!

Since I ask it, please don't attack us. We only want to live quietly. Please overlook us.”
> Overlook
> Don't overlook

“Eh? Really? Thank you! In gratitude, I'll tell you an interesting rumor.

Animals that had a face like a cat and a body like a rabbit that have evolved like no other creature before seem to have gathered at a small shrine on the southern continent.”

“It can't be helped. In that case, we too will fight to defend ourselves.”"
"わたしたちは、きのとおくなるようなむかし
から、みどりを　みまもりつづけている
両せい類……。
さいきん、みどりがふえて
うれしくおもっています。

これからも、われわれは　みまもりつづけ
ますぞ！　この　ほしが　あおく　かがやき
つづけるかぎり……。",201,"We are the Amphibians
who monitor the plant
life.
We are pleased to see
the plant life 
increasing.
We will continue
to monitor the plant
life as long as the
sky is blue.

",185,"We amp[hi]bians have been
protect[in]g [the] p[la]nts of
[thi]s [la]nd s[in]ce anc[ie]nt
[ti]mes.


We are p[le]ased w[it]h [the]
he[al]th of p[la]nt [li]fe
today. But our work
must con[ti]nue.


We sha[ll] str[iv]e to keep
[thi]s wor[ld] br[il][li]ant[ly]
s[hi]n[in]g b[lu]e-green,
unt[il] [the] end of days.


",
"
そらから、ひそひそごえがきこえる…。

ひそひそごえ　A
「もう、進化そうさの　じっけんは、
　おわりにしよう！」
ひそひそごえ　B
「そのほうが　いいですよ！」

ひそひそごえ　A
「われわれのせんぞの　しっぱいを、
　このほしのせいぶつには　くりかえして
　もらいたくなかったから、このような
　じっけんを　つづけてきたが、それは、
　われわれの　あやまりだった…。
　進化じっけんそうちのクリスタルを
　ぜんぶ　かいしゅうしろっ！」

ひそひそごえ　B
「そ、それが、　じつは、あのクリスタルの
　ひみつが　わかった　せいぶつがいまして
ひそひそごえ　A
「ばかなっ！？　あれは、われわれとおなじ
　しゅぞくでないと、わからないはずだぞ？
　…………………　ま、まさか！？
　われわれとおなじ　せいぶつが
　たんじょうしたのでは？？」",604,"You hear someone 
whispering.

Whisper A:
""We should stop the
evolution experiment.""
Whisper B:
""I agree with you.""

Whisper A:
""We have continued
this experiment to 
try and avoid the
evolutionary mistakes
our ancestors made.
But this was wrong.
Recall all of the 
crystals used in the
experiment!""


Whisper B:
""I am afraid some of
the creatures learned
of the power of the
crystals.""

Whisper A:
""What!? Only beings
from our tribe
can understand
the secret of the 
crystals.
I wonder...
Are there other
creatures like us.""",562,"You hear wh[is]pers from
[the] sky…




A:
“Capta[in]! I [thi]nk [it]['s] [ti]me
 for us to canc[el] [thi]s
 experiment[.”]
B:
“…agreed…”
A:
“We['v]e just been
 repeat[in]g our
 ancestor[s'] m[is]takes,
 and [li]fe on [thi]s p[la]net
 has su[ff]ered for [it].
 We [tho]ught we cou[ld]
 [fi]x [thi]ngs, but we
 were wrong.
 So… I['ll] arrange to
 have [the] cryst[al] dev[ic]es
 deac[ti]vated[.”]
B:
“…but [the]ir secrets are
 known…

 Not a[ll] rema[in] w[it]h[in] our
 contr[ol]…”
A:
“But [tha]t['s] impos[si]b[le]!
 None of [thi]s wor[ld]['s]
 creatures cou[ld] use
 [the] cryst[al]s w[it]hout
 our super[vi][si]on.
 Un[le]ss…

 Cou[ld] a spec[ie]s capab[le]
 of understand[in]g our
 techn[ol]ogy have
 ev[ol]ved [al]ready[?”]","Whispered voice A: “Soon, let's conclude the evolution manipulation experiment.”

Whispered voice B: “You're right.”

Whispered voice A: “We repeated our ancestors' mistakes on the creatures of this world. Since we didn't want to accept it, we've been continuing this experiment, but that was our error. Collect all the experimental crystal devices.”

Whispered voice B: “About that... the fact is, there are creatures who understand those crystals' secrets.”

Whispered voice A: “That's... absurd? Surely if they're not a tribe like us, they don't understand that? ...Could it be?? Could a creature like us have been born?”"
"わわっ！！
ゆるしてくれっ！
われわれが　わるかった！！
もう、このほしのせいぶつ進化に、にどと
よけいなまねはしないから！

　ゆるしてくれっ！！
　　ゆるす
　　ゆるさない！
やっぱりなー！
さようならあー！

そ、そうかっ！
なんと！こころのひろい　せいぶつなんだ！

おれいに
われわれのほしまで、つれてってあげよう！
",245,"Wah!
Forgive us we were
wrong!
We regret our action,
and we will never
interfere again.
Forgive us!
Forgive them
Don't forgive them
I am sure you will
do it.


Good-bye.


Thank you so much.

What an open minded
creature!

For your kindness we
will take you to our
planet.",297,"Augh[!!]

P[le]ase, forg[iv]e us! We
accept respon[si]b[ili]ty
for our errors.

We['v]e done our best to
return [thi]s wor[ld]['s]
ev[ol]u[ti]on to norm[al],
and we w[ill] [le]ave [in]
peace now.

P[le]ase a[ll]ow us to
[le]ave peacefu[ll]y…
  I forg[iv]e you

  I can['t] forg[iv]e you

We deserve no [le]ss…

Goodbye.



R-re[al][ly]?

Remarkab[le]!



To [thi]nk [tha]t [the] tri[al]s
of ev[ol]u[ti]on cou[ld] have
produced a creature
capab[le] of such
k[in]dness…

P[le]ase [le]t us show you
our wor[ld], [in] [tha]nks.




","“Wawa! Forgive us! We were bad! We'll never again behave excessively towards the evolution of this world's creatures! Forgive us!”
> I forgive
> I don't forgive!

“As expected... Goodbye...”

“R-really? How? What a generous creature! In gratitude, we'll take you to our planet”"
"おいらたちゃ、えん人！
クリスタルのカによって”どうぐ”が
つかえるようになった　しゅぞくさ！
あんなべんりなクリスタルを、ほかの
せいぶつに　つかわせてなるものか！
ウッキーー！！",136,"We are the Monkey
Human tribe.

We can use tools by 
the power of crystals.

We have to keep such
crystals in our hands.


Oogi...
",144,">ukk< We['r]e To[ol]-Users!

We [le]arned how to use
to[ol]s by study[in]g
“Cryst[al] power”!

We saw how handy [tho]se
Cryst[al]s are to o[the]r
creatures!

>uki<

",“We're the ape people! Our tribe became able to use “tools” because of the Crystal's power! Aren't there other creatures who've been made to use those handy creatures?”
"いつか、クリスタルのなぞをといて、
ひがしのたいりくにすむせいぶつ　のように
かしこくなってやるんだ！　ウッキーー！",99,"We will become smart
like the creatures of
the continent in
the east.
We must solve the
secret of the 
crystals in order
to do this.


Oogi..
",155,">ukiuki< One day, we['ll]
[fi]gure out how Cryst[al]s
work, and we['ll] be smart
[li]ke [the] creatures on [the]
eastern con[ti]nent!

",
"ストーンサークルの　まんなかで
あそんでいたなかまが、とつぜんすがたを
けしてしまった！
どこへ　いっちまったんだろう……。
ウッキーーー！
",122,"A friend of mine was
playing in the circle
of stones and suddenly
disappeared.
Where is he?


Oogi...
",112,">uk< They say [tha]t
anyone who p[la]ys too
c[lo]se to [the] center of
[tha]t stone [ci]rc[le] just
van[is]hes!

I wonder where [the]y
go…?




",“A friend of mine who was playing in the center of the stone circle suddenly seemed to vanish! I wonder where they went?”
"
ガイアです。

おねがいがあります。
へいわを　あいする”クジラぞく”が

クリスタルによって
らんぼうになってしまった、ラーゴンぞくに
こうげきされています。
ラーゴンぞくを　こらしめて、
”クジラぞく”を　すくってあげて
ください！",201,"I am Gaia.
Please do me a favor.
The crystal turned the
Rogons into violent
creatures.
They have been 
attacking the whales.
Please defeat the 
Rogons and save the
whales.

",186,"It['s] Ga[ia]!

I have a request.
Those “Cryst[al]s” are
caus[in]g troub[le] back [in]
[the] ocean…
Some peacef[ul] mamm[al]s
c[al][le]d “wha[le]s” are be[in]g
harassed by an army of
“Lagons[.”]


Cou[ld] you p[le]ase h[el]p
out [the] wha[le]s and teach
[tho]se Lagons a [le]sson?



","“The peace-loving whales are being attacked by the Lagon tribe, who have been turned violent because of the Crystals. Please discipline the Lagons and save the whales!”"
"われわれは、魚から進化しつづけた
魚人ぞく、　ラーゴン！

さいきん、りくからやってきた　やつらが
なわばりをつくったと　きいて、いまから
せめいるところだ！
ん？
おまえ、そのからだは…！？

さては　おまえも、やつらのなかまだなっ！
ゆるせーん！！
",219,"We are Rogons.
We have evolved from
fish.
We heard some 
creatures from land
took over our domain,
so we are going to
attack them.

By the way, you look
like ...
",175,"We Lagons have [in]her[it]ed
[the] sea from our f[is]h
ancestors!



There are reports of
[la]nd creatures try[in]g to
carve out [the]ir own sea
k[in]gdom… so [the] Gener[al]
has ordered us to dr[iv]e
[the]m back to [the] [la]nd!
Wa[it]… That body…

You don['t] [lo]ok [li]ke a
f[is]h!

You['r]e not [al][lo]wed here!","“We are the tribe of fish-people who have continued to evolve from fish, the Lagons.

Recently, some doofuses from land have heard that we've made a territory, and they're about to invade.

Huh? Your body...

You must be one of them too! I won't allow it!”"
"クジラぞくに、きょうりょくするのは
おまえか！？

うみを　しはいできるのは、クリスタルの
ごかご　を　えた、われわれ
ラーゴンぞくだけだ！
いちど、りくで進化し、ふたたび　うみに
もどり、われわれのしはいに　もんくをつけ
ているクジラたちを、
われわれは、ゼッタイゆるさない！
うみは、魚のものだ！！！

　おい！オレのいいぶんは　ただしいよな？
　　なるほど”いちり”ある。
　　だからといって　こうげきするのは……
そうだよな！　うん！　きにいった！
おまえを　われわれ　ラーゴンぞくの
なかまに　してやろうじゃないか！
なにーー！！
おまえは　クジラぞくを　みとめるのか！？
ゆ、ゆるさーーん！！",458,"You are the one who
helped the whales.

We are protected by 
the power of the 
crystal. We Rogons
can only rule the
sea.

We can not allow 
whales to stay. Once
they evolved 
themselves to become
creatures of land,
now they have returned
to the sea to oppose
our rule. The sea is
our territory.
Well, I have a point
do I not?


I agree with you.
I don't agree with you.
That's right.
I am very pleased with
your progress.

What!

You side with the
whales!

I don't approve of
you.
",518,"You[?!] You['r]e [the] one
h[el]p[in]g [the] wha[le]s!




We, [the] Lagons, have
been chosen by [the]
Cryst[al]s to be [the] so[le]
ru[le]rs of [the] sea!


For [tho]se wha[le]s to go
o[ff] and ev[ol]ve on [la]nd…
and [the]n presume to
return to [the] sea and
comp[la][in] about us?
It['s] unforg[iv]ab[le]!
We[ll]? You see my po[in]t
of v[ie]w… r[ig]ht[?!]
  It does seem unf[ai]r…

  That st[ill] doesn['t]
    jus[ti]fy war.
G[la]d you agree!

Mmm… I [lo]ve yes-f[is]h!

Why don['t] you jo[in] up
w[it]h [the] Lagon army?
Whaaat[?!] You['r]e tak[in]g [the]
wh[al]es' [si]de[?!]

Abs[ol]ute[ly] unforg[iv]ab[le][!!]


",
"
ねえ、ぼくらのはなしをきいておくれよ…。

そのむかし、ぼくらのせんぞは、てんくうに
しろをきずき、うちゅうまでいこうとしたら
しいんだ…。
でも、なにかのカによって、そらをついほう
されたんだって……。

それで、ぼくらには、ハネがないのさ…。
ああ、そらが　こいしいよ……。
",213,"Please listen to my
story.

A long time ago, our
ancestors built a 
castle that reached 
far into the sky. 
They had tried to 
reach the universe
but were removed by
some strange force.

That is why we don't
have wings.
",236,"Can I te[ll] you a story?





Long ago, our
ancestors bu[il]t a
cast[le] [in] [the] sky and
dreamed of ascend[in]g
to “outer space[.”]

Because of [the]ir hubr[is],
[the]y were ban[is]hed
forever from [the] sky.

And so, we['r]e now birds
w[it]h no w[in]gs.
But [the] sky [is] st[ill]
our home…




",
"きたのやまにすむおかたは、いだいだわ！
わたしたちを、ふたたび
こんなに　大きくしてくださったの。
そのおんに　むくいるためにも
ここからさきは　とおさないっ！！
",129,"How great the one 
living in the North
is.
He made us big again
and we are very 
grateful.
We can't let you
pass here because we
are showing our 
respect for him.

",177,"The [lo]rds of [the] nor[the]rn
mounta[in] are very
generous. They['v]e h[el]ped
us become [la]rge and
powerf[ul] once aga[in].

In grat[it]ude, we['v]e
p[le]dged to protect [the]m
from [in]vaders.



","The gentlemen living at the northern mountain are great! They helped us become this large once again. To repay this debt, we won't allow you to pass beyond here."
"われわれは、いちど　ぜつめつしかけた
ティラノサウルスだが、
きたのやまにすむおかた　によって、
ぜつめつから　すくってもらったのだ！
そして、われわれを”たいせつなせんぞ”
と　いって、やさしくしてくれるのだ！",186,"We were nearly to
the point of 
extinction, but the
one living in the 
North saved us.
He made us into a
very important 
ancestor.
",141,">grr< We Tyrannosaurs
were brought back from
[the] br[in]k of ex[ti]nc[ti]on by
[the] [lo]rds of [the] nor[the]rn
mounta[in]… [the]y c[al][le]d us
an “honored ancestor[.”]
Th[is] “k[in]dness” [the]y
showed [is] [str]ange to
us… but we w[ill] repay [it]!


D[ie][!!]
","We are the tyrannosaurs who were beginning to become extinct, but because of the gentlemen living at the northern mountain, we were saved from extinction! Then, they called us an “honored ancestor”!"
"
さむい…さむい………。

あれ？　きみは　だれだい？
みかけないね。

ぼくは、エデンへつうじるどうくつの
もんばんの”クロマニヨン”っていうんだ。

えん人のなかまだったんだけど、
”たいもう”がすくないことと、”あたまが
いい”というだけで　きらわれもの……。
ひとりぼっちのぼくを　すくってくれたのは
このどうくつに　いらっしゃるおかたさ！

ここは、どうしてもとおすな！って
いわれているから、わるいけど
なかには、いれてあげないよ！！",368,"
It is cold, very cold.

Who are you?
I've never seen you
before.
I am Cro-Maine. I am
the guardian of this 
cave which leads to 
Eden.


Once I belonged to
the Monkey-Human tribe
but they didn't like
me because I had less
hair and was smarter
than the rest.
When I was alone, one
being in the cave 
treated me very well.
He ordered me not to
let anyone pass here
so I can't let you
in.

",416,"It['s] c[ol]d…
It['s] re[al][ly] c[ol]d…

You [the]re! Who are you?
I haven['t] seen you
around here.
I'm Cro-Magnon, [the]
guard[ia]n of [the] cave
[tha]t [le]ads to Eden.



I was one of [the] To[ol]-
Users once, but I
never f[el]t w[el]come w[it]h
[the]m… too much bra[in]
and not enough h[ai]r,
you know?
I made my way a[lo]ne to
[thi]s cave… and here, I
was g[iv]en a home.



Unfortunate[ly], I['v]e
been t[ol]d not to [le]t
anyone [in], under any
[ci]rcumstances. Now go
away, or I['ll] knock
you o[ff] [thi]s mounta[in]!","Bored?

I was hated

Salvation from my solitude came from within this cave"
"
なぜ、はいってきたのだ！？

われわれは、きょうりゅうぜつめつから
いきのび、進化をつづけてきたしゅぞくの
”きょうりゅう人”だ。
そして、てんがあたえたもうた、このクリス
タルを　ゆいいつ　つかいこなせるしゅぞく
なのだ。
このクリスタルは　きけんだ！
われわれは、これをはやく　ふういんしなけ
ればならない。
ふういんするまでは、なにものも
エデンへとおすわけにはいかぬ！
かえれっ！
かえらねば、
このクリスタルのおそろしさを
おもいしることになるぞ！！",371,"
Why did you come in?

We are the Dino-People.
We escaped extinction
and evolved.
We are the only ones
who use the crystal.

It is too dangerous
to keep this crystal.

We must seal off the
crystal immediately.

Until then no one may
enter Eden.


Go home.

If you don't go home
you will regret 
staying here!",333,"What are you do[in]g [in]
here[?!]




Th[is] cave has been [the]
ancestr[al] home of [the]
Saur[ia]ns ever s[in]ce [the]
ex[ti]nc[ti]on of most of
our d[in]osaur ancestors.

And we [al]one have been
g[iv]en mastery of [the]se
Cryst[al]s.



But [the] Cryst[al]s have
become dangerous! Our
gods have [in]structed us
to se[al] [the]m away as
qu[ic]k[ly] as pos[si]b[le].

Unt[il] [the] se[al] [is] secure,
[the] way to Eden [is]
[in]acces[si]b[le]!

Go back wherever
you came from.
If you don['t] [le]ave, we
w[ill] have to teach you
how dead[ly] [the] Cryst[al]s
can be!


","Why are you entering? We are the tribe of “dinosaur people” who continued to evolve after surviving the extinction of the dinosaurs.

And, only our tribe can use these crystals granted us by heaven. [What is “mouta”??]

But the Crystals are dangerous! We have to seal them quickly!

Until they're sealed, we've decided that no one will pass through into Eden. Get out!

If you don't leave, you'll come to realize the dreadfulness of the Crystals!!"
"おまえか……。
ガイアのみちびきによって　エデンへ
むかおうとしている　せいぶつは……。
おれは、このどうくつにすむ
きょうりゅう人があつめたクリスタルを
くいまくって進化した
しじょうさいきょうの　せいぶつ、
ボルボックス！

エデンへいき、ガイアのパートナーとなり
みらいをしはいできる、えらばれた
せいぶつは、このオレさまだ！
ゲッ、ゲッ、ゲッ……
ざんねんだな………。
おまえの進化のたびも　ここまで！
おまえが、むかうのは　エデンではなく……



　　　　　”じごく”だ！！
",418,"You are the one trying
to obtain entrance 
into Eden with help 
from Gaia.


I am Bolbox, the
strongest creature in
this world.
I have evolved into a
caveman by eating the
crystals the Dino-
People have collected.


I will go to Eden.
I am the most suitable
partner for Gaia,
together we will rule
the future.

I've got some bad news
for you. You will not
make it to Eden.
This is the end of
your journey.
",434,"You…

The one whom Ga[ia] has
been guid[in]g toward
Eden…

For many ages, I have
been grow[in]g and feed[in]g
on [the] Cryst[al]s c[ol][le]cted
[in] [thi]s cave by [the]
Saur[ia]ns…

And I, V[ol]vox, am now
[the] [ul][ti]mate ev[ol]u[ti]onary
form.



At [la]st, [the] [ti]me has
come for me to enter
Eden, c[la]im Ga[ia] for my
own, and contr[ol] [thi]s
wor[ld]['s] future forever.
Heh heh…
Unfortunate[ly]… [the] end
of your ev[ol]u[ti]onary
journey [is] [al]so imm[in]ent.

But your des[ti]na[ti]on
won['t] be Eden…


    It w[ill] be He[ll][!!]



","You... the creature who's been trying to get to Eden with Gaia's guidance...

I, Volvox, evolved into the most powerful creature ever by devouring the crystals the dinosaur people collected in this cave. (史上最強)

The one who will go to Eden, become Gaia's partner, and dominate the future is... ME!

Ge ge ge...
It's unfortunate. The end of your evolution too is from here. Your traveling has not been toward Eden...

It's hell!"
"
ガイアです。

きびしい　”しぜんの　おきて”を
いきぬき、ついに
エデンへ　きて　くれましたね。
あなたは、”しれん”に　かちました。
そして、わたしの　きたいに
こたえてくれました。
これで、”じゃくにく　きょうしょく”の
時代も　おわりを　つげることが
できるでしょう……。
さて、これから　どんな”みらい”が
まちうけているのでしょう？　それは
わたしにも　わかりません。
だって、それを　つくって　いくのは
わたしと、”あなた”ですからね！


　　　　さあ！　たびだちましょう！


　”みらい”は　わたしたちの　ものです！
",401,"
I am Gaia.

Finally you have 
reached Eden.
You have passed a
severe test of nature.


You have completed
the trial: ""Survival
of the fittest"".
Our future is before
us. We can control our
destiny.
Let's continue our
journey.
",245,"It['s] me… Ga[ia].





F[in][al][ly]… you can rest
from [tho]se merc[il]ess
[la]ws of Nature here
[in] Eden. You surv[iv]ed
[the] tri[al]… just as I
hoped you wou[ld].
Maybe [thi]s w[ill] f[in][al][ly]
mean an end to [the]
[str]ong [al]ways eat[in]g
[the] weak? I don['t]
know…

We[ll], what k[in]d of
future do you [thi]nk we
cou[ld] try to create
as an [al]terna[ti]ve?


I don['t] know [the]
answers, any more [tha]n
you do…
But… I [thi]nk you can
be trusted w[it]h [the]
de[ci][si]on.
Anyway![#10]
Let['s] get started!

We['ll] bu[il]d [the] future…

    …toge[the]r.",“What kind of future should we look forward to now? I don't know either. Because the one making it will be 'you'! Anyway! Let's set out! The future is ours!”
"クジラぞく　おうさま
「ありがとう。ラーゴンぞくを
　たおして　くれたんじゃね。
　かれらは、クリスタルのカを
　あやまったほうこうに　つかって
　うみを　しはいしようとしていたので
　しんぱい　しておったのじゃが………。
　きみのおかけで、それもなくなり
　ひとあんしんじゃ！
　どうやら　きみは
　なにかにみまもられた
　えらばれし　せいぶつのようじゃな？
　きみなら、あのクリスタルのカによって
　くるってしまった　せかいを
　すくうことができるじゃろう！
　エデンのやまの　くもを
　われわれの　ねんカで
　ふきとばしてあげようぞ！
　さあ！　りくにもどられい！


　ふたたび　ちじょうで　たたかえる
　からだに　もどしてあげようぞ！」
",515,"Whale King:
""Thank you for
defeating the Rogons.
I was afraid they
would continue ruling
the sea by using
the power of the 
crystal. I am very
relieved.
I wonder if you are
the chosen one. Can
you save this world
created by the
crystal?

We will blow the cloud
over the mountain in
Eden away using our
will power.



Go back to the land.

I will give you a new
body so that you can
fight on land again.""",431,"Thank you for defeat[in]g
[the] Lagons.




We feared [tha]t [the]y wou[ld]
m[is]use [the] power of [the]
Cryst[al]s and dom[in]ate [the]
sea… but we can brea[the]
eas[il]y aga[in] [tha]nks to
you!
You seem to be favored
by some power… maybe
you w[ill] be ab[le] to put
r[ig]ht every[thi]ng [tha]t
has been tw[is]ted by [the]
Cryst[al]s.
W[it]h our w[ill]power, we
can c[le]ar away [the]
c[lo]uds shroud[in]g [the]
mounta[in] [tha]t guards [the]
way to Eden.
Also…
Your des[ti]ny [li]es on [the]
[la]nd, I be[li]eve. We w[ill]
restore you to your
former body.


","“telekinesis”?

“Go back to the land. We will return you to a body that can fight on land.”"
